eqa-cb-ping109, nrpe,  
eqa-cb-ping109, dovecot,  
eqa-cb-ping109, dovenull,  
eqa-cb-ping109, chrony,  
eqa-cb-ping109, unbound,  
eqa-cb-ping109, avahi-autoipd,  
eqa-cb-ping109, oprofile,  
eqa-cb-ping109, tcpdump,  
eqa-cb-ping109, oracle,  
eqa-cb-ping109, apache,  
eqa-cb-ping109, oracle,  
eqa-cb-ping109, nagios,  
eqa-cb-ping110, root,  0 0 * * * /data/app/scripts/k12_logroll.pl -D /var/log -E *.*.log -M +0 -P pf9-idms -R 14 -C move >> /var/tmp/k12_logroll_cron.out 2>&1 
eqa-cb-ping110, bin,  
eqa-cb-ping110, daemon,  
eqa-cb-ping110, adm,  
eqa-cb-ping110, lp,  
eqa-cb-ping110, sync,  
eqa-cb-ping110, shutdown,  
eqa-cb-ping110, halt,  
eqa-cb-ping110, mail,  
eqa-cb-ping110, operator,  
eqa-cb-ping110, ftp,  
eqa-cb-ping110, nobody,  
eqa-cb-ping110, nagios,  
eqa-cb-ping110, systemd-network,  
eqa-cb-ping110, dbus,  
eqa-cb-ping110, polkitd,  
eqa-cb-ping110, sssd,  
eqa-cb-ping110, #apache,  
eqa-cb-ping110, libstoragemgmt,  
eqa-cb-ping110, abrt,  
eqa-cb-ping110, rpc,  
eqa-cb-ping110, nscd,  
eqa-cb-ping110, ntp,  
eqa-cb-ping110, tss,  
eqa-cb-ping110, postfix,  
eqa-cb-ping110, rpcuser,  
eqa-cb-ping110, nfsnobody,  
eqa-cb-ping110, pcp,  
eqa-cb-ping110, nslcd,  
eqa-cb-ping110, ldap,  
eqa-cb-ping110, sshd,  
eqa-cb-ping110, nrpe,  
eqa-cb-ping110, dovecot,  
eqa-cb-ping110, dovenull,  
eqa-cb-ping110, chrony,  
eqa-cb-ping110, unbound,  
eqa-cb-ping110, avahi-autoipd,  
eqa-cb-ping110, oprofile,  
eqa-cb-ping110, tcpdump,  
eqa-cb-ping110, oracle,  
